MD,AT10,AT20,AT30,AT60,AT90,BFV,BS,CBP1,CBP2,CBP3,CBP4,CBP5,CBP6,CBP7,CBP8,CMFF,CMRP_3MS,DSOZ,DTCO,DTSM,DWAL_WALK2,DWCA_WALK2,DWFE_WALK2,DWGD_WALK2,DWSI_WALK2,DWSU_WALK2,DWTI_WALK2,FACIES,GR,GTEM,HCAL,KSDR,KTIM,MPERMC,PEFZ,PHIE,PR,RACHM,RACLM,RHOZ,RMFA,RPCHM,RPCLM,RWA,SP,SSVE,SVEL,SW,T2_DIST[0],T2_DIST[1],T2_DIST[2],T2_DIST[3],T2_DIST[4],T2_DIST[5],T2_DIST[6],T2_DIST[7],T2_DIST[8],T2_DIST[9],T2_DIST[10],T2_DIST[11],T2_DIST[12],T2_DIST[13],T2_DIST[14],T2_DIST[15],T2_DIST[16],T2_DIST[17],T2_DIST[18],T2_DIST[19],T2_DIST[20],T2_DIST[21],T2_DIST[22],T2_DIST[23],T2_DIST[24],T2_DIST[25],T2_DIST[26],T2_DIST[27],T2_DIST[28],T2_DIST[29],T2LM,TCMR,TENS,TNPH,TVD,TVDSS,UZ,VCL,VPVS,WANH,WCAR,WCLA,WCOA,WEVA,WPYR,WQFM,WSID,DENSITY_MUDLOG,TCMR_FILT,DTCO_FILT,GR_FILT,TNPH_FILT,RHOZ_FILT,UZ_FILT,PEFZ_FILT,TCMR_FILT_DPK,DTCO_FILT_DPK,GR_FILT_DPK,TNPH_FILT_DPK,RHOZ_FILT_DPK,UZ_FILT_DPK,PEFZ_FILT_DPK,ANHYDRITE,BIOTITE,CALCITE,DOLOMITE,HALITE,K-FELDSPAR,MUSCOVITE,OIL,QUARTZ,WATER,FACIES_EXT,FACIES_XGB,FACIES_SVM,FACIES_KM,FACIES_SC,FACIES_HW
5337.9624,189.9792,141.1555,155.0813,129.3959,115.8301,0.02322,8.5,8e-05,0.00269,0.00152,0.01118,0.00775,0.02186,0.0062,0.00656,0.03462,0.05507,0.0442,54.8284,101.7376,0.00671,0.30716,0.0038,0.0,0.09714,0.0,0.00076,0.0,39.62787,68.39872,8.55246,0.48997,0.24884,0.00528,4.75772,0.07742,0.29534,6174.933,2190.316,2.63829,0.00083,90.98795,133.5648,0.00083,605.375,,,1.0,0.0,0.0,0.0,0.0,0.00043,0.00106,0.00117,0.00078,0.00018,0.0,0.00038,0.00156,0.00297,0.00367,0.0031,0.00179,0.00118,0.00227,0.00458,0.00659,0.00705,0.00585,0.00384,0.00196,0.0008,0.00045,0.0007,0.00129,0.00194,0.00246,104.6225,0.05784,8559.0,0.09637,5337.7432,-5310.7432,12.56363,15.09836,1.85556,0.0,0.75127,0.03374,0.0,0.0,0.0,0.21499,0.0,,0.06088,56.70392,36.04536,0.09911,2.61016,12.52843,4.79258,0.06088,56.70392,36.04536,0.00099,2.61016,12.52843,4.79258,0.05685,0.0,0.73674,0.0,0.0,0.14552,0.0,0.0,0.0,0.06088,0.0,0.0,0.0,4.0,8.0,3.0
5338.1148,305.8676,245.7985,250.6318,203.6994,159.8613,0.02322,8.5,8e-05,0.00269,0.00152,0.01118,0.00775,0.02186,0.00621,0.00656,0.03463,0.05507,0.02786,54.63055,98.67715,0.00696,0.29836,0.0041,0.0,0.10609,0.00143,0.00085,,37.10874,68.39872,8.53724,0.49019,0.24895,0.00021,4.75014,0.08314,0.27901,6174.933,2190.316,2.62233,0.00092,95.19243,140.8944,0.00092,608.249,,,1.0,0.0,0.0,0.0,7e-05,0.00047,0.00097,0.001,0.0006,0.0001,6e-05,0.00061,0.00192,0.0033,0.00383,0.00301,0.0015,0.00088,0.00217,0.00472,0.00686,0.0073,0.00603,0.00395,0.00204,0.00086,0.00049,0.00073,0.00129,0.00192,0.00241,104.6187,0.05785,8560.029,0.10027,5337.8956,-5310.8956,12.47279,13.16057,1.80626,0.00607,0.72278,0.03499,0.0,0.0,0.0,0.23616,0.0,,0.06021,55.66294,34.77212,0.09711,2.62094,12.43824,4.73928,0.06021,55.66294,34.77212,0.00097,2.62094,12.43824,4.73928,0.25869,0.01695,0.44389,0.09206,0.01144,0.10518,0.0,0.0,0.01157,0.06021,3.0,2.0,2.0,4.0,8.0,3.0
5338.2672,546.5434,411.8307,502.1901,401.0304,284.7745,0.02547,8.5,0.00038,0.00288,0.00262,0.01233,0.00726,0.02315,0.00754,0.00581,0.0365,0.05871,0.02242,55.52909,96.52021,0.00545,0.28567,0.00361,0.0,0.12155,0.00457,0.00065,,33.51672,68.39872,8.54485,0.52407,0.31766,3e-05,4.75739,0.08597,0.25264,6174.933,2190.316,2.60973,0.00092,104.4439,163.0893,0.00092,605.375,,,1.0,0.00017,0.0002,0.00021,0.00034,0.0007,0.00099,0.00089,0.00048,9e-05,0.00022,0.00099,0.00237,0.00366,0.00402,0.00302,0.00143,0.00083,0.00219,0.00478,0.0069,0.00734,0.00611,0.0041,0.00226,0.00107,0.00063,0.00074,0.00115,0.00164,0.00201,93.88955,0.06197,8641.982,0.09931,5338.048,-5311.048,12.43583,10.39748,1.73819,0.01941,0.67808,0.02741,0.0,0.0,0.0,0.2745,0.0006,,0.06182,55.25224,32.87174,0.09435,2.62208,12.22891,4.6577,0.06182,55.25224,32.87174,0.00094,2.62208,12.22891,4.6577,0.29939,0.00543,0.38897,0.10654,0.00766,0.11671,0.0,0.0,0.01349,0.06182,3.0,2.0,2.0,3.0,8.0,3.0
5338.4196,612.7653,529.5049,760.6524,688.4849,299.9731,0.03061,8.5,0.00327,0.00257,0.00344,0.01341,0.00792,0.02178,0.008,0.00403,0.03381,0.05858,0.01157,55.23014,95.15016,0.00485,0.26905,0.00311,0.00014,0.14279,0.00339,0.00038,,26.91328,68.39872,8.55241,0.19277,0.16208,0.00012,4.6377,0.08603,0.24594,6174.933,2190.316,2.61477,0.00083,105.2741,163.113,0.00083,605.375,,,1.0,0.00063,0.00074,0.00078,0.00089,0.00106,0.00103,0.00075,0.00033,0.00011,0.00043,0.00142,0.00283,0.00403,0.00427,0.00324,0.00169,0.00108,0.00227,0.0046,0.00653,0.00698,0.00597,0.00423,0.00255,0.00136,0.00075,0.00065,0.00086,0.00114,0.00135,67.27322,0.06442,8617.838,0.09375,5338.2004,-5311.2004,12.1448,5.31791,1.7228,0.01438,0.63735,0.0244,0.0,0.0,0.0,0.32356,0.00031,,0.06411,55.41528,30.56841,0.08945,2.62088,11.85391,4.51742,0.06411,55.41528,30.56841,0.00089,2.62088,11.85391,4.51742,0.14366,0.00252,0.57521,0.0,0.0,0.11977,0.0,0.0,0.09474,0.06411,3.0,3.0,2.0,4.0,8.0,3.0
5338.572,1179.222,1104.242,744.2893,582.9585,431.7992,0.03815,8.5,0.007,0.0034,0.00386,0.01467,0.00921,0.01837,0.00872,0.00178,0.02887,0.05661,0.00244,56.043,95.04064,0.00499,0.25031,0.0027,0.12975,0.16599,0.00124,0.00028,,27.19211,68.39872,8.54491,0.12796,0.11609,0.00712,4.38556,0.07559,0.23346,6174.933,2190.316,2.62526,0.00064,102.3217,158.1561,0.00064,605.375,,,1.0,0.00145,0.0017,0.00178,0.00172,0.00154,0.00121,0.00076,0.00033,0.0002,0.00061,0.0016,0.00293,0.0041,0.00451,0.00387,0.00266,0.00194,0.00243,0.00387,0.00528,0.00584,0.00539,0.00425,0.00289,0.00166,0.0007,0.00036,0.00039,0.00048,0.00055,41.23003,0.06701,8470.013,0.08203,5338.3528,-5311.3528,11.52751,5.5324,1.69585,0.00526,0.59418,0.02511,0.0,0.0,0.0,0.37545,0.0,,0.06625,55.6144,29.33705,0.08335,2.62247,11.35852,4.32659,0.06625,55.6144,29.33705,0.00083,2.62247,11.35852,4.32659,0.15724,0.0,0.51651,0.0,0.0,0.10764,0.0,0.0,0.15237,0.06625,2.0,3.0,2.0,4.0,8.0,3.0
5338.7244,1084.629,986.7906,473.6923,434.1852,429.0749,0.04508,8.5,0.00906,0.00513,0.00462,0.01594,0.01034,0.01425,0.00995,0.0,0.02421,0.0551,0.0,55.64363,94.67615,0.00694,0.23591,0.00354,0.88258,0.18028,0.0,0.00043,,28.11121,68.39872,8.52232,0.06315,0.07009,0.35064,4.05629,0.0662,0.23615,6174.933,2190.316,2.63229,0.0005,108.0922,160.5927,0.0005,605.375,,,1.0,0.0017,0.00196,0.00203,0.00197,0.00182,0.00158,0.00126,0.00094,0.00078,0.00098,0.00166,0.00279,0.004,0.00477,0.00467,0.00382,0.00281,0.00236,0.00274,0.00365,0.00449,0.00479,0.00439,0.00342,0.00215,0.0008,7e-05,8e-05,0.0001,0.00011,26.43145,0.06929,8478.987,0.07189,5338.5052,-5311.5052,10.68863,6.23939,1.70147,1e-05,0.55959,0.0349,0.0,0.0,0.0,0.40551,0.0,,0.06685,55.66259,28.9545,0.0796,2.62862,10.80188,4.10562,0.06685,55.66259,28.9545,0.0008,2.62862,10.80188,4.10562,0.1283,0.0,0.49476,0.0,0.0,0.09691,0.0,0.0,0.21318,0.06685,2.0,3.0,2.0,4.0,8.0,3.0
5338.8768,608.3005,804.8381,488.2192,493.0293,388.7976,0.04596,8.5,0.00613,0.00566,0.00734,0.01661,0.01021,0.01145,0.01113,0.0,0.02259,0.05675,0.00421,55.62613,94.28497,0.00925,0.22696,0.00495,1.28666,0.18657,0.0,0.00086,,30.95191,68.39872,8.53737,0.06946,0.0533,3.94236,3.79601,0.06297,0.23304,6174.933,2190.316,2.63032,0.00047,109.5599,163.1105,0.00047,605.1252,,,1.0,0.00118,0.00134,0.00138,0.00136,0.00138,0.0014,0.00143,0.00145,0.00149,0.00164,0.00209,0.00288,0.00388,0.00468,0.00488,0.00434,0.00332,0.00241,0.00217,0.00272,0.00364,0.00433,0.00439,0.00376,0.00265,0.0013,0.00022,0.0,0.0,0.0,28.04659,0.06854,8334.146,0.06978,5338.6576,-5311.6576,9.99581,8.42454,1.69498,0.0,0.53553,0.04648,0.0,0.0,0.0,0.41799,0.0,,0.06714,55.87139,30.37666,0.07965,2.63759,10.33328,3.91488,0.06714,55.87139,30.37666,0.0008,2.63759,10.33328,3.91488,0.13104,0.006,0.40954,0.04332,0.0,0.0987,0.0,0.0,0.24427,0.06714,2.0,3.0,2.0,4.0,8.0,3.0
5339.0292,218.069,213.6874,290.1097,247.6643,288.8578,0.04059,8.5,0.0013,0.00362,0.00898,0.01518,0.01151,0.01084,0.01281,0.00074,0.0244,0.06007,0.00421,55.77007,94.61419,0.01274,0.22963,0.00731,1.0369,0.17698,0.0,0.00122,,31.60397,68.39872,8.5335,0.17985,0.06767,5.75809,3.65253,0.07084,0.23378,6174.933,2190.316,2.64048,0.00061,106.3912,151.2419,0.00061,605.3748,,,1.0,0.00052,0.00057,0.00058,0.00058,0.00071,0.00093,0.00126,0.00164,0.00199,0.00229,0.0026,0.00304,0.00363,0.00422,0.00458,0.00443,0.0037,0.00272,0.00215,0.00239,0.00325,0.00411,0.00445,0.00409,0.00316,0.00192,0.00066,2e-05,0.0,0.0,46.88816,0.06499,8374.974,0.08055,5338.81,-5311.81,9.65266,8.92613,1.6965,0.0,0.54269,0.06403,0.0,0.0,0.0,0.39328,0.0,,0.06697,55.94453,32.52594,0.08214,2.64789,10.02181,3.78276,0.06697,55.94453,32.52594,0.00082,2.64789,10.02181,3.78276,0.15438,0.0,0.37425,0.05049,0.0,0.11869,0.0,0.0,0.23522,0.06697,2.0,3.0,2.0,4.0,8.0,3.0
5339.1816,106.6499,113.8493,126.4993,120.391,124.8185,0.03869,8.5,0.00059,0.00241,0.00999,0.01337,0.01232,0.0115,0.01443,0.00125,0.02718,0.06286,0.01144,56.27414,94.43641,0.01683,0.23425,0.00974,0.1503,0.16429,0.0,0.0014,,34.02409,68.39872,8.53345,0.2283,0.09072,0.63823,3.68403,0.07794,0.2247,6174.933,2190.316,2.65962,0.00076,99.76441,146.9306,0.00076,600.2513,,,1.0,0.00016,0.00016,0.00013,9e-05,0.0002,0.00045,0.00091,0.00155,0.00221,0.00274,0.00302,0.00311,0.00318,0.00345,0.00394,0.0043,0.00406,0.00323,0.00248,0.00248,0.00323,0.00414,0.00461,0.00439,0.00358,0.00241,0.00115,0.0001,0.0,0.0,55.74277,0.06587,8331.012,0.09399,5338.9624,-5311.9624,9.80177,10.78776,1.67815,0.0,0.55512,0.0846,0.0,0.0,0.0,0.36028,0.0,,0.06618,56.12246,35.15064,0.08809,2.65552,9.908,3.72931,0.06618,56.12246,35.15064,0.00088,2.65552,9.908,3.72931,0.16009,0.0,0.34424,0.05269,0.0,0.13456,0.0,0.0,0.24225,0.06618,1.0,3.0,2.0,4.0,8.0,3.0
5339.334,62.79985,67.74867,68.74427,70.45949,74.23759,0.03786,8.5,0.00121,0.00227,0.0104,0.01073,0.01325,0.01203,0.01463,0.00166,0.02832,0.0627,0.00957,56.40868,94.10076,0.02009,0.23987,0.01203,2e-05,0.15099,0.0011,0.00095,,37.93851,68.39872,8.55246,0.27674,0.11377,0.07032,3.72494,0.07421,0.21955,6174.933,2190.316,2.67673,0.00074,88.31688,130.1901,0.00074,605.3752,,,1.0,0.00035,0.00036,0.00029,0.00019,0.00016,0.00033,0.00078,0.00152,0.00236,0.003,0.0032,0.00293,0.00252,0.00251,0.00318,0.00409,0.00437,0.0037,0.00283,0.00269,0.00339,0.00429,0.00475,0.0045,0.00369,0.00256,0.00137,0.00029,0.0,0.0,57.35178,0.06618,8288.004,0.09451,5339.1148,-5312.1148,9.97018,13.79886,1.6682,0.00468,0.56655,0.10099,0.0,0.0,0.0,0.32778,0.0,,0.06589,56.31134,36.91495,0.0975,2.66017,9.9619,3.7434,0.06589,56.31134,36.91495,0.00098,2.66017,9.9619,3.7434,0.07182,0.0,0.42113,0.06919,0.0,0.14436,0.0,0.0,0.22762,0.06589,0.0,3.0,3.0,4.0,8.0,3.0
5339.4864,50.77424,50.52843,51.25195,53.2182,60.01091,0.03812,8.5,0.00144,0.00366,0.01079,0.00748,0.01475,0.01189,0.01357,0.00174,0.02719,0.06022,0.00958,56.53328,94.59691,0.02154,0.24362,0.013,0.15963,0.14422,0.00056,0.00057,,41.23473,68.39872,8.56768,0.21921,0.09827,0.10647,3.78906,0.07713,0.22221,6174.933,2190.316,2.67046,0.00085,76.28579,112.842,0.00085,607.2513,,,1.0,0.00029,0.0003,0.00024,0.00029,0.0005,0.00085,0.00142,0.00215,0.00285,0.00326,0.0031,0.00239,0.00158,0.00142,0.00235,0.00388,0.00484,0.00454,0.00356,0.00297,0.0032,0.00386,0.00431,0.0042,0.00351,0.00244,0.00123,0.00031,0.0,0.0,53.10675,0.06531,8329.965,0.10164,5339.2671,-5312.2671,10.11958,16.33441,1.6733,0.00239,0.57845,0.10826,0.0,0.0,0.0,0.3109,0.0,,0.06835,56.39917,38.14647,0.10652,2.66242,10.15999,3.81517,0.06835,56.39917,38.14647,0.00107,2.66242,10.15999,3.81517,0.0,0.0,0.51503,0.05673,0.0,0.15165,0.0,0.0,0.20825,0.06835,0.0,3.0,3.0,4.0,8.0,3.0
5339.6388,55.90298,57.46144,58.25624,70.71115,76.89452,0.0419,8.5,0.00066,0.00733,0.01223,0.00451,0.01718,0.01137,0.01299,0.00083,0.0252,0.05911,0.01829,56.57054,95.77529,0.0194,0.25197,0.01179,0.4689,0.13843,0.00018,0.0002,,39.77343,68.39872,8.56007,0.15002,0.07326,6.14162,3.86645,0.08934,0.23209,6174.933,2190.316,2.65358,0.00111,58.83073,87.97013,0.00111,610.0585,,,1.0,0.00011,0.00012,9e-05,0.00027,0.00084,0.00161,0.00242,0.00317,0.00369,0.00377,0.0032,0.00209,0.00096,0.00065,0.0017,0.00368,0.00532,0.00553,0.00446,0.00322,0.00278,0.00328,0.00407,0.00443,0.00399,0.00281,0.00121,0.00013,0.0,0.0,43.02887,0.0671,8255.058,0.11682,5339.4195,-5312.4195,10.2653,15.21033,1.69302,0.00074,0.60222,0.09752,0.0,0.0,0.0,0.29952,0.0,,0.07427,56.45464,38.82449,0.1098,2.664,10.41935,3.91034,0.07427,56.45464,38.82449,0.0011,2.664,10.41935,3.91034,0.0,0.0,0.56501,0.0108,0.0,0.15732,0.0,0.0,0.1926,0.07427,0.0,0.0,3.0,4.0,8.0,3.0
5339.7912,88.10055,86.56831,89.63952,98.71532,104.5302,0.04751,8.5,0.0003,0.00932,0.01507,0.00415,0.01867,0.01055,0.0176,0.00161,0.02976,0.06765,0.0205,56.2092,96.77978,0.01528,0.26304,0.00941,0.0,0.13211,0.00149,0.00027,,37.76159,68.39872,8.55241,0.33409,0.1618,16.6102,4.01136,0.09662,0.24548,6174.933,2190.316,2.65173,0.00125,66.24445,97.46059,0.00125,605.375,,,1.0,0.0,0.0,1e-05,0.00015,0.00088,0.00211,0.00327,0.00416,0.00458,0.00438,0.00347,0.00208,0.00077,0.00035,0.00136,0.00351,0.00559,0.00626,0.00517,0.00335,0.00241,0.00302,0.00452,0.00565,0.0056,0.00427,0.0021,0.00037,0.0,1e-05,44.91455,0.07727,8324.268,0.12562,5339.5719,-5312.5719,10.64312,13.66276,1.72178,0.00631,0.62758,0.07682,0.0,0.0,0.0,0.2891,0.00019,,0.08277,56.44871,38.48675,0.10955,2.66356,10.67867,4.00787,0.08277,56.44871,38.48675,0.0011,2.66356,10.67867,4.00787,0.0,0.0,0.60132,0.0,0.0,0.15996,0.0,0.0,0.15595,0.08277,0.0,0.0,3.0,4.0,8.0,3.0
5339.9436,141.0937,160.0625,179.3407,161.0451,162.4167,0.04995,8.5,0.00014,0.0097,0.01664,0.00477,0.0187,0.01164,0.02824,0.00563,0.04552,0.08562,0.03517,56.55152,97.81049,0.00969,0.27461,0.00655,0.0,0.12567,0.00617,0.00034,,37.41418,68.39872,8.55239,1.84047,0.83087,17.30444,4.15991,0.08579,0.24893,6174.933,2190.316,2.6675,0.00098,78.65604,114.0824,0.00098,605.375,,,1.0,8e-05,9e-05,9e-05,7e-05,0.00065,0.00214,0.0036,0.00468,0.0051,0.00474,0.00366,0.00221,0.00094,0.00052,0.0014,0.00339,0.00551,0.00639,0.00537,0.00339,0.0024,0.00346,0.00579,0.00774,0.00812,0.00672,0.00406,0.00141,0.0002,5e-05,67.0619,0.09547,8544.94,0.11043,5339.7243,-5312.7243,11.09855,13.39552,1.72958,0.02621,0.64295,0.04873,0.0,0.0,0.0,0.28079,0.00132,,0.09229,56.51926,36.36105,0.10805,2.65928,10.93101,4.10878,0.09229,56.51926,36.36105,0.00108,2.65928,10.93101,4.10878,0.0,0.0,0.63778,0.0,0.0,0.15177,0.0,0.0,0.11817,0.09229,0.0,0.0,0.0,4.0,8.0,3.0
5340.096,297.0905,273.6782,397.7051,387.3929,340.8928,0.04717,8.5,0.00166,0.00808,0.01471,0.00607,0.01664,0.0142,0.0362,0.01113,0.06153,0.09896,0.02236,56.37899,98.25,0.00567,0.28788,0.00404,0.0,0.11639,0.00822,0.00038,,36.24982,68.39872,8.54496,3.34685,1.49994,16.65211,4.21257,0.07466,0.25453,6174.933,2190.316,2.67455,0.00073,96.10648,140.8724,0.00073,605.375,,,1.0,0.00038,0.00043,0.00041,0.00033,0.0005,0.00172,0.00311,0.00424,0.00469,0.00433,0.00334,0.00214,0.00125,0.00106,0.00183,0.00337,0.00497,0.00561,0.00481,0.00341,0.00315,0.00487,0.00771,0.01,0.0106,0.00931,0.00661,0.00337,0.00096,0.00019,96.92759,0.1087,8507.048,0.09323,5339.8767,-5312.8767,11.26678,12.49987,1.74267,0.03491,0.67175,0.02849,0.0,0.0,0.0,0.26362,0.00122,,0.10144,56.55693,32.93157,0.10462,2.64996,11.16826,4.21253,0.10144,56.55693,32.93157,0.00105,2.64996,11.16826,4.21253,0.01684,0.0,0.66337,0.0,0.0,0.13571,0.0,0.0,0.08264,0.10144,3.0,0.0,0.0,4.0,8.0,3.0
5340.2484,434.9823,383.5161,657.275,577.4025,512.6849,0.04194,8.5,0.00403,0.00576,0.01094,0.00733,0.01389,0.01676,0.03863,0.01556,0.07095,0.10311,0.03484,56.88605,98.97458,0.00333,0.30055,0.00241,0.0,0.10565,0.00888,0.00037,,30.60624,68.39872,8.54493,9.37466,4.64934,16.18302,4.29363,0.08125,0.25335,6174.933,2190.316,2.64905,0.00078,108.0855,158.1331,0.00078,603.6265,,,1.0,0.00084,0.00095,0.00088,0.00072,0.00075,0.0013,0.00222,0.00314,0.0036,0.00341,0.00275,0.00198,0.00151,0.00156,0.0022,0.00325,0.00426,0.00465,0.0042,0.00358,0.004,0.00592,0.00852,0.01047,0.01092,0.00981,0.00752,0.00468,0.0021,0.00039,120.1199,0.11289,8705.823,0.09416,5340.0291,-5313.0291,11.38129,8.15864,1.73987,0.03773,0.70361,0.01674,0.0,0.0,0.0,0.24114,0.00078,,0.10672,56.62811,29.40505,0.09953,2.63738,11.34933,4.3005,0.10672,56.62811,29.40505,0.001,2.63738,11.34933,4.3005,0.0,0.0,0.71546,0.0,0.0,0.11572,0.0,0.0,0.0621,0.10672,3.0,0.0,0.0,4.0,8.0,3.0
5340.4008,441.0241,677.7391,694.929,514.7792,591.9808,0.04194,8.5,0.00403,0.00576,0.01094,0.00733,0.01389,0.01676,0.03863,0.01556,0.07095,0.10311,0.04116,56.75888,99.58547,0.00251,0.31122,0.00171,0.0,0.09596,0.0068,0.00051,,22.62603,68.39872,8.52212,9.37326,4.64865,21.38045,4.38518,0.09449,0.25943,6174.933,2190.316,2.60697,0.00093,106.3898,165.7001,0.00093,605.3741,,,1.0,0.00099,0.0011,0.001,0.00081,0.00077,0.00107,0.00174,0.00248,0.0029,0.00281,0.00237,0.00188,0.00168,0.00187,0.00244,0.00321,0.00383,0.00401,0.00375,0.00365,0.00451,0.00648,0.00879,0.01035,0.01057,0.00947,0.00742,0.00492,0.00253,0.00071,120.1199,0.11289,8722.991,0.09964,5340.1815,-5313.1815,11.45157,2.02003,1.75454,0.02887,0.73931,0.01259,0.0,0.0,0.0,0.21886,0.00037,,0.10557,56.55831,27.12044,0.09641,2.62374,11.43365,4.35322,0.10557,56.55831,27.12044,0.00096,2.62374,11.43365,4.35322,0.0,0.0,0.72101,0.0,0.0,0.0999,0.0,0.0,0.07351,0.10557,3.0,0.0,2.0,4.0,8.0,3.0
5340.5532,424.0968,899.4462,613.6749,552.4344,524.254,0.03438,8.5,0.00415,0.00352,0.007,0.00871,0.011,0.0186,0.03509,0.01559,0.06928,0.09599,0.03805,56.56511,99.92651,0.00318,0.3163,0.00197,0.01967,0.08988,0.00502,0.00091,,20.129,68.39872,8.53723,9.14899,4.74081,10.17993,4.45119,0.09808,0.26424,6174.933,2190.316,2.58881,0.00096,117.1012,183.0986,0.00096,605.375,,,1.0,0.00097,0.00102,0.0009,0.00073,0.00067,0.00086,0.00129,0.00178,0.00209,0.00209,0.00192,0.00179,0.00191,0.0023,0.00281,0.00325,0.00341,0.00332,0.00328,0.00378,0.00509,0.00693,0.00859,0.00945,0.00924,0.00812,0.00642,0.00449,0.00268,0.00124,141.8092,0.10366,8514.031,0.10019,5340.3339,-5313.3339,11.54845,0.09923,1.76658,0.02131,0.75898,0.01598,0.0,0.0,0.0,0.20366,7e-05,,0.10041,56.57453,26.86166,0.0954,2.61167,11.47778,4.38823,0.10041,56.57453,26.86166,0.00095,2.61167,11.47778,4.38823,0.0,0.0,0.72731,0.0,0.0,0.09781,0.0,0.0,0.07448,0.10041,3.0,0.0,2.0,4.0,8.0,3.0
5340.7056,305.0384,539.8758,443.4054,388.5541,404.5676,0.03092,8.5,0.00283,0.00262,0.00496,0.01019,0.01031,0.0193,0.02676,0.01274,0.0588,0.08427,0.02102,56.2025,100.7056,0.00409,0.31888,0.00225,0.0,0.08745,0.00129,0.00105,,25.99109,68.39872,8.54484,3.05126,1.37349,1.03407,4.42352,0.08856,0.27382,6174.933,2190.316,2.59934,0.00086,118.8023,183.1168,0.00086,605.375,,,1.0,0.00079,0.00076,0.00065,0.00054,0.00052,0.00061,0.00079,0.001,0.00125,0.00141,0.00155,0.00182,0.00228,0.00282,0.00324,0.00332,0.00301,0.00268,0.00294,0.00409,0.00578,0.00727,0.00804,0.00795,0.00722,0.00611,0.0049,0.00371,0.00265,0.00176,136.873,0.08972,8574.97,0.09484,5340.4863,-5313.4863,11.52014,4.60853,1.79184,0.00549,0.77843,0.02058,0.0,0.0,0.0,0.1955,0.0,,0.09526,56.50329,28.23133,0.09558,2.60309,11.51143,4.4143,0.09526,56.50329,28.23133,0.00096,2.60309,11.51143,4.4143,0.0,0.0,0.72599,0.0,0.0,0.10631,0.0,0.0,0.07243,0.09526,3.0,0.0,2.0,4.0,8.0,3.0
5340.858,225.0773,308.5178,274.546,269.5035,256.4693,0.02993,8.5,0.00116,0.00144,0.00559,0.01115,0.01058,0.02037,0.02226,0.01032,0.05294,0.08027,0.0,56.46012,101.4324,0.00334,0.32039,0.00168,0.0,0.08781,0.0,0.00093,,34.95594,68.39872,8.56002,3.55699,1.5071,0.10794,4.38764,0.07616,0.27554,6174.933,2190.316,2.61416,0.00074,114.1792,183.1168,0.00074,605.3745,,,1.0,0.00035,0.00029,0.00023,0.00022,0.00028,0.00038,0.00048,0.00053,0.00102,0.00148,0.00187,0.00227,0.0027,0.00311,0.00336,0.00332,0.00296,0.00273,0.00324,0.00464,0.00625,0.00723,0.00725,0.00651,0.00545,0.00439,0.00349,0.00279,0.00225,0.00179,134.8326,0.08287,8437.008,0.08816,5340.6387,-5313.6387,11.48747,11.50457,1.79653,0.0,0.78686,0.0168,0.0,0.0,0.0,0.19634,0.0,,0.09249,56.67533,30.44786,0.09671,2.59788,11.53154,4.43032,0.09249,56.67533,30.44786,0.00097,2.59788,11.53154,4.43032,0.0,0.0,0.72724,0.0,0.0,0.09165,0.0,0.0,0.08861,0.09249,2.0,0.0,2.0,4.0,8.0,3.0
5341.0104,197.476,283.7686,267.5149,278.8596,256.6228,0.02979,8.5,1e-05,0.00015,0.00702,0.01106,0.01156,0.023,0.02454,0.00985,0.05739,0.08703,0.0,56.52983,101.9096,0.00071,0.32216,0.00025,0.00061,0.09032,0.0,0.00044,,37.45459,68.39872,8.54478,4.06273,1.64071,0.06155,4.42399,0.08015,0.27777,6174.933,2190.316,2.60615,0.00086,112.2908,176.9408,0.00086,604.5009,,,1.0,7e-05,6e-05,5e-05,4e-05,6e-05,8e-05,0.00017,0.00032,0.00108,0.00173,0.0022,0.00251,0.00274,0.00292,0.00305,0.00312,0.00312,0.00334,0.00416,0.00561,0.00714,0.00806,0.00812,0.0074,0.00629,0.00503,0.00387,0.00288,0.00207,0.0014,149.6908,0.08718,8449.982,0.09506,5340.7911,-5313.7911,11.54953,13.42661,1.80276,0.0,0.79162,0.00357,0.0,0.0,0.0,0.20481,0.0,,0.09499,57.31203,32.03659,0.10113,2.58939,11.46946,4.41985,0.09499,57.31203,32.03659,0.00101,2.58939,11.46946,4.41985,0.0,0.0,0.73677,0.0,0.0,0.05456,0.0,0.0,0.11368,0.09499,2.0,0.0,2.0,4.0,8.0,3.0
