seed,measurement_ratio,method,rmse_mean,mae_mean,relative_l2_mean,support_f1_mean,n_test_samples
53,0.2,hybrid_spgl1,0.3644927491929833,0.2800018855087964,0.5247706263016617,0.06162698412689662,300
53,0.2,ml_only,0.36543350591367496,0.28059214708235103,0.5261493792737421,,300
53,0.3,cs_only_fista,0.5987228470630123,0.4788628452736878,0.8614047301979362,0.08999622298231731,300
53,0.3,cs_only_spgl1,0.6938981412462784,0.5544064567767351,0.9985993932259254,0.020357142857117056,300
53,0.3,hybrid_fista,0.3195827010946737,0.25089194973024376,0.4600971823038041,0.09418943883601466,300
53,0.3,hybrid_spgl1,0.3642772668740468,0.2799435583994959,0.5244765376030245,0.08307431457419993,300
53,0.3,ml_only,0.36543350591367496,0.28059214708235103,0.5261493792737421,,300
53,0.4,cs_only_fista,0.556636735205742,0.44597483199144394,0.80123902731797,0.08977913826207937,300
53,0.4,cs_only_spgl1,0.6938068121033758,0.5543658406479434,0.9984700874326579,0.026481481481446578,300
53,0.4,hybrid_fista,0.2932327031681273,0.23122039001765146,0.4222298615698846,0.09298963792929962,300
53,0.4,hybrid_spgl1,0.36404185002286826,0.27994117912148714,0.5241164371730752,0.11667460317445247,300
53,0.4,ml_only,0.36543350591367496,0.28059214708235103,0.5261493792737421,,300
53,0.5,cs_only_fista,0.5077150398070626,0.4064556977670842,0.7310727407076367,0.08973859307637606,300
53,0.5,cs_only_spgl1,0.6936921048905293,0.5543309765192456,0.9983044803859263,0.03276455026450645,300
53,0.5,hybrid_fista,0.2701084903180328,0.2126891840344186,0.38873607026425355,0.09282157217506112,300
53,0.5,hybrid_spgl1,0.3638659980268303,0.2798861390746515,0.5238645254833961,0.12729389129372778,300
53,0.5,ml_only,0.36543350591367496,0.28059214708235103,0.5261493792737421,,300
53,0.6,cs_only_fista,0.45353719923423047,0.36227305547874067,0.6532961617510779,0.09009463279949964,300
53,0.6,cs_only_spgl1,0.6936270209427694,0.5543197711513571,0.9982145681781337,0.034880952380906945,300
53,0.6,hybrid_fista,0.24286114338766937,0.1920577313597936,0.3495932200012705,0.09171714562343736,300
53,0.6,hybrid_spgl1,0.3637029749015688,0.279840559307513,0.5236253935905292,0.1513492063490172,300
53,0.6,ml_only,0.36543350591367496,0.28059214708235103,0.5261493792737421,,300
