seed,measurement_ratio,method,sample_id,rmse,mae,relative_l2,support_f1,lambda,cs_engine,m
7,0.1,mlp_concat_ub,133,0.10038536501361628,0.07799956968544272,1.2482255648192329,,,direct_ub,6
7,0.1,pca_regression_ub,133,0.08448167398713748,0.07071129609542298,1.0504736942000006,,8.0,pca_mlp,6
7,0.1,ml_only,134,0.05102480523959229,0.043990897704911464,0.6569488442510208,,,none,6
7,0.1,mlp_concat_ub,134,0.1853395722729764,0.14596101763861097,2.3862632542540854,,,direct_ub,6
7,0.1,pca_regression_ub,134,0.1223570168818954,0.10105822165409381,1.5753573276589763,,8.0,pca_mlp,6
7,0.1,ml_only,135,0.04369093333623631,0.038835600760847334,0.5762697195215343,,,none,6
7,0.1,mlp_concat_ub,135,0.1781035665134594,0.13722861105193523,2.349130230993998,,,direct_ub,6
7,0.1,pca_regression_ub,135,0.08159604034783775,0.07079645814350534,1.0762262028931708,,8.0,pca_mlp,6
7,0.1,ml_only,136,0.04708191606939766,0.04339242338302135,0.6287487781049315,,,none,6
7,0.1,mlp_concat_ub,136,0.1574761661733746,0.13124838955711476,2.1029931516851526,,,direct_ub,6
7,0.1,pca_regression_ub,136,0.07623291483243197,0.06205820207177675,1.0180416612955852,,8.0,pca_mlp,6
7,0.1,ml_only,137,0.03744382959920816,0.03272927775966611,0.5069686178097139,,,none,6
7,0.1,mlp_concat_ub,137,0.14061505918197129,0.11830693438840936,1.9038496585355313,,,direct_ub,6
7,0.1,pca_regression_ub,137,0.09267922171987245,0.07268830049198113,1.2548250923564015,,8.0,pca_mlp,6
7,0.1,ml_only,138,0.042129100222647424,0.03696532113375707,0.5545288729150072,,,none,6
7,0.1,mlp_concat_ub,138,0.20594891057057052,0.16833190227155237,2.710824979722185,,,direct_ub,6
7,0.1,pca_regression_ub,138,0.09476596468469657,0.07823161408809023,1.2473673377685504,,8.0,pca_mlp,6
7,0.1,ml_only,139,0.04072691348882455,0.03611634016217556,0.5181084144299232,,,none,6
7,0.1,mlp_concat_ub,139,0.17156247438973155,0.14621100466882656,2.18253616508722,,,direct_ub,6
7,0.1,pca_regression_ub,139,0.11874254164956476,0.09997761084519385,1.5105861139297136,,8.0,pca_mlp,6
7,0.1,ml_only,140,0.04524109587254891,0.040377525490304725,0.559996599627164,,,none,6
7,0.1,mlp_concat_ub,140,0.17402994007536732,0.14389388779867635,2.1541515030951897,,,direct_ub,6
7,0.1,pca_regression_ub,140,0.1476902590983477,0.12308789156903463,1.8281175842009911,,8.0,pca_mlp,6
7,0.1,ml_only,141,0.04970157424486871,0.044314305101986785,0.6011813579718174,,,none,6
7,0.1,mlp_concat_ub,141,0.07197927226675246,0.055934747401207685,0.8706484111339184,,,direct_ub,6
7,0.1,pca_regression_ub,141,0.125696807034648,0.10083843835215117,1.5204061097443573,,8.0,pca_mlp,6
7,0.1,ml_only,142,0.044222612817517555,0.039050794846587404,0.522410158732823,,,none,6
7,0.1,mlp_concat_ub,142,0.11585804861448036,0.09500251730911305,1.3686532231128223,,,direct_ub,6
7,0.1,pca_regression_ub,142,0.05592026700372685,0.044961691658779876,0.6605967784478521,,8.0,pca_mlp,6
7,0.1,ml_only,143,0.04359461946479326,0.037887980288887076,0.4990762571200045,,,none,6
7,0.1,mlp_concat_ub,143,0.12571502564327955,0.10086244763807822,1.4392001864464694,,,direct_ub,6
7,0.1,pca_regression_ub,143,0.1228090464206802,0.10752698297414999,1.405932199445123,,8.0,pca_mlp,6
7,0.1,ml_only,144,0.030761247490438477,0.0254870676662807,0.3426838405129886,,,none,6
7,0.1,mlp_concat_ub,144,0.10510858593292174,0.08350576312931056,1.1709217550289177,,,direct_ub,6
7,0.1,pca_regression_ub,144,0.15107175706859916,0.12263674482547157,1.6829567760996829,,8.0,pca_mlp,6
7,0.1,ml_only,145,0.035149020441666595,0.029377795281213207,0.3822848637476503,,,none,6
7,0.1,mlp_concat_ub,145,0.2133597172639066,0.16847585124249825,2.3205252783312655,,,direct_ub,6
7,0.1,pca_regression_ub,145,0.09494989145089212,0.07762301802945802,1.0326861420334197,,8.0,pca_mlp,6
7,0.1,ml_only,146,0.02888047509133481,0.022234111682260048,0.3138797370024953,,,none,6
7,0.1,mlp_concat_ub,146,0.09570616346823349,0.07725431917317147,1.0401568992173575,,,direct_ub,6
7,0.1,pca_regression_ub,146,0.08440967916384753,0.0693178353940608,0.9173840739331457,,8.0,pca_mlp,6
7,0.1,ml_only,147,0.03400766060931795,0.02668299779395278,0.37253517829749155,,,none,6
7,0.1,mlp_concat_ub,147,0.1015459350508485,0.08270620352740944,1.1123797503786026,,,direct_ub,6
7,0.1,pca_regression_ub,147,0.07985182502177654,0.06734782397487352,0.8747327319456047,,8.0,pca_mlp,6
7,0.1,ml_only,148,0.03670738287040971,0.028161134977196533,0.4036238455371027,,,none,6
7,0.1,mlp_concat_ub,148,0.2400368717298714,0.2035944190244149,2.6393765412354377,,,direct_ub,6
7,0.1,pca_regression_ub,148,0.11263883500118224,0.10044349006253968,1.2385442977642858,,8.0,pca_mlp,6
7,0.1,ml_only,149,0.04601007806484449,0.036140460513873554,0.5127831131923157,,,none,6
7,0.1,mlp_concat_ub,149,0.14280928888236347,0.12071208407522599,1.5916119864580933,,,direct_ub,6
7,0.1,pca_regression_ub,149,0.06523672750442013,0.05443957517437675,0.7270644526412062,,8.0,pca_mlp,6
7,0.1,ml_only,150,0.04508498308960453,0.03532865263325162,0.509910549739278,,,none,6
7,0.1,mlp_concat_ub,150,0.1066842008313848,0.08244146920925234,1.2065968703217749,,,direct_ub,6
7,0.1,pca_regression_ub,150,0.08599550030145235,0.07119996148941272,0.9726079467894607,,8.0,pca_mlp,6
7,0.1,ml_only,151,0.049621800859971824,0.03976537635691739,0.5735364218750796,,,none,6
7,0.1,mlp_concat_ub,151,0.12038099207798574,0.09168345395115261,1.3913820591278607,,,direct_ub,6
7,0.1,pca_regression_ub,151,0.1593045387703938,0.1348952776890766,1.8412664105573422,,8.0,pca_mlp,6
7,0.1,ml_only,152,0.049585877899244075,0.04019891080053723,0.5880457341797599,,,none,6
7,0.1,mlp_concat_ub,152,0.14309747373970136,0.1129254395970648,1.6970125884534235,,,direct_ub,6
7,0.1,pca_regression_ub,152,0.09538095865948196,0.07600493729937696,1.1311358846091832,,8.0,pca_mlp,6
7,0.1,ml_only,153,0.05666879505097184,0.04670166800674025,0.6939507028313445,,,none,6
7,0.1,mlp_concat_ub,153,0.12125638895614405,0.09228107838754264,1.4848728698610998,,,direct_ub,6
7,0.1,pca_regression_ub,153,0.1483282351330377,0.13146188116858484,1.8163873597051048,,8.0,pca_mlp,6
7,0.1,ml_only,154,0.061931075543513237,0.0534062749904059,0.7792082458233294,,,none,6
7,0.1,mlp_concat_ub,154,0.14990448707523868,0.12488962466878263,1.8860775691336626,,,direct_ub,6
7,0.1,pca_regression_ub,154,0.12121547663987348,0.10818781552905257,1.525116399001206,,8.0,pca_mlp,6
7,0.1,ml_only,155,0.052242288265632375,0.04527969968469011,0.672792675909019,,,none,6
7,0.1,mlp_concat_ub,155,0.14983095861912366,0.11710237713826217,1.929570371627241,,,direct_ub,6
7,0.1,pca_regression_ub,155,0.13865459205238345,0.1175395722412686,1.7856375957284512,,8.0,pca_mlp,6
7,0.1,ml_only,156,0.060595389433336935,0.053257251817978336,0.8018188169522484,,,none,6
7,0.1,mlp_concat_ub,156,0.16680849120290075,0.13734427103022478,2.2072667297739312,,,direct_ub,6
7,0.1,pca_regression_ub,156,0.08386832941499874,0.07067097658931248,1.109774279861287,,8.0,pca_mlp,6
7,0.1,ml_only,157,0.05645233868413172,0.05078459913431933,0.7697970970321241,,,none,6
7,0.1,mlp_concat_ub,157,0.10575941729663821,0.08500914122077705,1.442159781444904,,,direct_ub,6
7,0.1,pca_regression_ub,157,0.09733558471884793,0.08098726345615413,1.32729045954575,,8.0,pca_mlp,6
7,0.1,ml_only,158,0.06333202958792868,0.05712968272008788,0.8874533058157328,,,none,6
7,0.1,mlp_concat_ub,158,0.14671840414628773,0.11696528470295994,2.055922313414214,,,direct_ub,6
7,0.1,pca_regression_ub,158,0.12075321888309756,0.10103049003983654,1.6920797262136273,,8.0,pca_mlp,6
7,0.1,ml_only,159,0.05768374852184897,0.05446652340842999,0.8337832297841697,,,none,6
7,0.1,mlp_concat_ub,159,0.1192635380978379,0.0941468285153407,1.7238813450730863,,,direct_ub,6
7,0.1,pca_regression_ub,159,0.11434667211744527,0.0970097021430447,1.6528110609358677,,8.0,pca_mlp,6
7,0.1,ml_only,160,0.06496339640612563,0.06120642443653333,0.9658091033229891,,,none,6
7,0.1,mlp_concat_ub,160,0.16452376491222753,0.13572648971608264,2.445970479619468,,,direct_ub,6
7,0.1,pca_regression_ub,160,0.07383831505170585,0.06279030368246821,1.0977522850736292,,8.0,pca_mlp,6
7,0.1,ml_only,161,0.061534983532976345,0.05980085145137318,0.9332272148898245,,,none,6
7,0.1,mlp_concat_ub,161,0.08734255124144864,0.06595463020487935,1.324619609148799,,,direct_ub,6
7,0.1,pca_regression_ub,161,0.10955562414423654,0.08829822418423687,1.661498616325332,,8.0,pca_mlp,6
7,0.1,ml_only,162,0.05614781439230156,0.0539696342488702,0.8304054563181895,,,none,6
