seed,measurement_ratio,method,rmse_mean,mae_mean,relative_l2_mean,support_f1_mean,n_test_samples
53,0.2,hybrid,0.33377406844720525,0.2606252593519693,0.4805388987499391,0.09176250557426176,300
53,0.2,ml_only,0.3654335059136749,0.28059214708235103,0.5261493792737421,,300
53,0.2,weighted_hybrid,0.3375981814993656,0.26336446677359776,0.4862154312420957,0.09296138156598381,300
53,0.3,cs_only,0.5987229839806187,0.4788631352975028,0.8614048737764938,0.09004886863191171,300
53,0.3,hybrid,0.31958230700324575,0.2508918038935734,0.4600966344898658,0.09439669794673955,300
53,0.3,ml_only,0.3654335059136749,0.28059214708235103,0.5261493792737421,,300
53,0.3,weighted_hybrid,0.32512075749921027,0.2556916781365182,0.4682680737278259,0.09327792966253699,300
53,0.4,cs_only,0.5566367582592129,0.4459749925442252,0.8012391166305621,0.08972370820406823,300
53,0.4,hybrid,0.29322934045789256,0.23121693221284062,0.4222249619905728,0.0929422451207023,300
53,0.4,ml_only,0.3654335059136749,0.28059214708235103,0.5261493792737421,,300
53,0.4,weighted_hybrid,0.30285575069159837,0.23869686675520607,0.43629204012360767,0.09298675956518876,300
53,0.5,cs_only,0.507714232769941,0.40645473409284016,0.7310714960466185,0.08980728643947791,300
53,0.5,hybrid,0.27011492512477253,0.21269302180850674,0.38874514716381653,0.09272684561767544,300
53,0.5,ml_only,0.3654335059136749,0.28059214708235103,0.5261493792737421,,300
53,0.5,weighted_hybrid,0.28136649744596215,0.22197924093632948,0.405154267016736,0.0930627136683831,300
53,0.6,cs_only,0.4535372193853461,0.3622730569775285,0.6532961744375345,0.09009194614475252,300
53,0.6,hybrid,0.24286132754528264,0.19205795953641436,0.34959353636612056,0.0917358125761624,300
53,0.6,ml_only,0.3654335059136749,0.28059214708235103,0.5261493792737421,,300
53,0.6,weighted_hybrid,0.2576578827637981,0.20386311793071396,0.37107951301561165,0.09231976144052689,300
