seed,measurement_ratio,method,sample_id,rmse,mae,relative_l2,support_f1,lambda,cs_engine,m
23,0.2,pca_regression_ub,22,0.16420836010020473,0.13783368921118605,1.8429478818307492,,8.0,pca_mlp,13
23,0.2,ae_regression_ub,22,0.022809152246090682,0.018775381294549108,0.2559923184948455,,32.0,ae_mlp,13
23,0.2,ml_only,23,0.0190503971710012,0.016285164510752542,0.21563520982204964,,,none,13
23,0.2,mlp_concat_ub,23,0.20307017211424858,0.15763603203723214,2.298591403601397,,,direct_ub,13
23,0.2,pca_regression_ub,23,0.07050309991203756,0.054967594912008214,0.7980385188913178,,8.0,pca_mlp,13
23,0.2,ae_regression_ub,23,0.012914021092795797,0.009425111578460335,0.14617635648197064,,32.0,ae_mlp,13
23,0.2,ml_only,24,0.0176432986437209,0.014557509489587773,0.2121100894158907,,,none,13
23,0.2,mlp_concat_ub,24,0.2470740520723155,0.2062789243468804,2.970357206760565,,,direct_ub,13
23,0.2,pca_regression_ub,24,0.03686846836053119,0.031366075946104806,0.4432376438496858,,8.0,pca_mlp,13
23,0.2,ae_regression_ub,24,0.021300970121143042,0.018824084006041585,0.2560831037482233,,32.0,ae_mlp,13
23,0.2,hybrid_lfista_joint,0,0.04489180666607693,0.03545962368747947,0.8099485646103819,0.39999999999966995,,lfista,13
23,0.2,hybrid_lfista_joint,1,0.13444863872758853,0.10573426269571777,3.738316348215997,0.6666666666662083,,lfista,13
23,0.2,hybrid_lfista_joint,2,0.07796897802286942,0.06137482027390703,2.0871211478333813,0.39999999999966995,,lfista,13
23,0.2,hybrid_lfista_joint,3,0.05619645029214009,0.04509599865459904,1.1153258513274669,0.5777777777773542,,lfista,13
23,0.2,hybrid_lfista_joint,4,0.04132732094970924,0.03294304163399232,0.7613157350449203,0.4390243902435491,,lfista,13
23,0.2,hybrid_lfista_joint,5,0.03833726433320685,0.03029628628330562,0.6849045037777861,0.5454545454541364,,lfista,13
23,0.2,hybrid_lfista_joint,6,0.056107205387312675,0.04293122671202041,0.9558699830209826,0.5287356321835069,,lfista,13
23,0.2,hybrid_lfista_joint,7,0.059205262420779274,0.047313584932121636,0.9745392444998493,0.4390243902435491,,lfista,13
23,0.2,hybrid_lfista_joint,8,0.07730797332873109,0.05824199064112581,1.12802990808649,0.5777777777773542,,lfista,13
23,0.2,hybrid_lfista_joint,9,0.03224260667111937,0.02567049079616435,0.3639492364377037,0.5287356321835069,,lfista,13
23,0.2,hybrid_lfista_joint,10,0.06267723949674986,0.04861325369186814,0.5268655199481701,0.5454545454541364,,lfista,13
23,0.2,hybrid_lfista_joint,11,0.042387748270952284,0.032383573194269835,0.3187077303491434,0.4390243902435491,,lfista,13
23,0.2,hybrid_lfista_joint,12,0.060050538721987005,0.04694940672772948,0.4528615086703204,0.5116279069763515,,lfista,13
23,0.2,hybrid_lfista_joint,13,0.06530553547641907,0.04938327727983508,0.48561810176073583,0.4390243902435491,,lfista,13
23,0.2,hybrid_lfista_joint,14,0.05103416045996933,0.03767093982943817,0.36806393510991287,0.47619047619010213,,lfista,13
23,0.2,hybrid_lfista_joint,15,0.058120462462400706,0.046549462341608554,0.4470386013652459,0.4197530864194111,,lfista,13
23,0.2,hybrid_lfista_joint,16,0.04833380814968208,0.03601632050944589,0.4964571974824691,0.5287356321835069,,lfista,13
23,0.2,hybrid_lfista_joint,17,0.042624673895820725,0.03443571150901778,0.569225168950549,0.47619047619010213,,lfista,13
